variable,x,y
bio14,-5.4,0.5462097525596619
bio14,-5.1744,0.5462097525596619
bio14,-4.9488,0.5462097525596619
bio14,-4.7232,0.5462097525596619
bio14,-4.4976,0.5462097525596619
bio14,-4.272,0.5462097525596619
bio14,-4.0464,0.5462097525596619
bio14,-3.8208,0.5462097525596619
bio14,-3.5952,0.5462097525596619
bio14,-3.3696,0.5462097525596619
bio14,-3.1440000000000006,0.5462097525596619
bio14,-2.9184,0.5462097525596619
bio14,-2.6928,0.5462097525596619
bio14,-2.4672,0.5462097525596619
bio14,-2.2415999999999996,0.5462097525596619
bio14,-2.016,0.5462097525596619
bio14,-1.7904,0.5462097525596619
bio14,-1.5648,0.5462097525596619
bio14,-1.3392,0.5462097525596619
bio14,-1.1136,0.5462097525596619
bio14,-0.8880000000000008,0.5462097525596619
bio14,-0.6623999999999999,0.5462097525596619
bio14,-0.43679999999999986,0.5462097525596619
bio14,-0.21119999999999983,0.5462097525596619
bio14,0.01440000000000019,0.5462097525596619
bio14,0.2400000000000002,0.5462097525596619
bio14,0.46560000000000024,0.5462097525596619
bio14,0.6912000000000003,0.5462097525596619
bio14,0.9168000000000012,0.5462097525596619
bio14,1.1424000000000003,0.5462097525596619
bio14,1.3680000000000003,0.5462097525596619
bio14,1.5936000000000003,0.5462097525596619
bio14,1.8192000000000004,0.5462097525596619
bio14,2.0448000000000004,0.5462097525596619
bio14,2.2704000000000004,0.5462097525596619
bio14,2.4960000000000004,0.5462097525596619
bio14,2.7216000000000005,0.5462097525596619
bio14,2.9472000000000005,0.5462097525596619
bio14,3.1728000000000005,0.5462097525596619
bio14,3.3984000000000005,0.5462097525596619
bio14,3.6239999999999988,0.5462097525596619
bio14,3.8496000000000006,0.5462097525596619
bio14,4.075200000000001,0.5466147065162659
bio14,4.300800000000001,0.5478302240371704
bio14,4.526400000000001,0.5490466356277466
bio14,4.752000000000001,0.5502638220787048
bio14,4.977600000000001,0.5514818429946899
bio14,5.203200000000001,0.5527006983757019
bio14,5.428800000000001,0.5539203882217407
bio14,5.654400000000001,0.5551408529281616
bio14,5.880000000000001,0.5563620924949646
bio14,6.105600000000001,0.5575841069221497
bio14,6.331200000000001,0.5588068962097168
bio14,6.556800000000001,0.560030460357666
bio14,6.782400000000001,0.5612547397613525
bio14,7.008000000000001,0.5624797344207764
bio14,7.233600000000003,0.5637054443359375
bio14,7.459200000000001,0.5649318695068359
bio14,7.684800000000001,0.5661590099334717
bio14,7.910400000000001,0.5673868656158447
bio14,8.136000000000001,0.5686153769493103
bio14,8.361600000000001,0.5698445439338684
bio14,8.587200000000001,0.5710743069648743
bio14,8.812800000000001,0.5723047852516174
bio14,9.038400000000001,0.5735358595848083
bio14,9.264000000000001,0.574767529964447
bio14,9.489600000000001,0.5759998559951782
bio14,9.715200000000001,0.5772327780723572
bio14,9.940800000000001,0.5784662365913391
bio14,10.166400000000001,0.5797002911567688
bio14,10.392000000000001,0.5809348821640015
bio14,10.617600000000001,0.5821700096130371
bio14,10.843200000000001,0.5834056735038757
bio14,11.068800000000001,0.5846418738365173
bio14,11.294400000000001,0.5858786106109619
bio14,11.520000000000001,0.5871158242225647
bio14,11.745600000000001,0.5883535146713257
bio14,11.971200000000001,0.5895916819572449
bio14,12.196800000000001,0.5908302664756775
bio14,12.422400000000001,0.5920693278312683
bio14,12.647999999999998,0.5933088660240173
bio14,12.873600000000001,0.594548761844635
bio14,13.099200000000002,0.5957890748977661
bio14,13.324800000000002,0.5970298051834106
bio14,13.550400000000002,0.5982709527015686
bio14,13.776000000000002,0.5995123982429504
bio14,14.001600000000002,0.6007542610168457
bio14,14.227200000000002,0.6019964218139648
bio14,14.452800000000002,0.6032389402389526
bio14,14.678400000000002,0.6044817566871643
bio14,14.904000000000002,0.6057248711585999
bio14,15.129600000000002,0.606968343257904
bio14,15.355200000000002,0.6082120537757874
bio14,15.580800000000002,0.6094560027122498
bio14,15.806400000000002,0.610700249671936
bio14,16.032000000000004,0.6119446754455566
bio14,16.257600000000004,0.6131893992424011
bio14,16.483200000000004,0.6144342422485352
bio14,16.708800000000004,0.6156793832778931
bio14,16.934400000000004,0.6169246435165405
bio14,17.160000000000004,0.6181700825691223
bio14,17.385600000000004,0.6194157004356384
bio14,17.611200000000004,0.6206614375114441
bio14,17.836800000000004,0.6219073534011841
bio14,18.062400000000004,0.6231533288955688
bio14,18.288000000000004,0.6243994235992432
bio14,18.513600000000004,0.625645637512207
bio14,18.739200000000004,0.6268918514251709
bio14,18.964800000000004,0.6281381845474243
bio14,19.190400000000004,0.6293845772743225
bio14,19.416000000000004,0.6306309700012207
bio14,19.641600000000004,0.6318773627281189
bio14,19.867200000000004,0.6331238150596619
bio14,20.092800000000004,0.6343702077865601
bio14,20.318400000000004,0.6356165409088135
bio14,20.544000000000004,0.6368629336357117
bio14,20.769600000000004,0.6381092071533203
bio14,20.995200000000004,0.6393554210662842
bio14,21.220800000000004,0.6406015157699585
bio14,21.446400000000004,0.641847550868988
bio14,21.672000000000004,0.643093466758728
bio14,21.897600000000004,0.6443392634391785
bio14,22.123200000000004,0.6455849409103394
bio14,22.348800000000004,0.6468304395675659
bio14,22.574400000000004,0.6480756998062134
bio14,22.800000000000004,0.6493208408355713
bio14,23.025600000000004,0.6505658030509949
bio14,23.251200000000004,0.6518105268478394
bio14,23.476800000000004,0.6530550122261047
bio14,23.702400000000004,0.6542991995811462
bio14,23.928000000000004,0.6555432081222534
bio14,24.153600000000004,0.6567868590354919
bio14,24.379200000000004,0.6580302715301514
bio14,24.604800000000004,0.6592733860015869
bio14,24.830400000000004,0.6605161428451538
bio14,25.056000000000004,0.6617586016654968
bio14,25.281600000000005,0.6630006432533264
bio14,25.507200000000005,0.6642423868179321
bio14,25.732800000000005,0.6654837131500244
bio14,25.958400000000005,0.6667246222496033
bio14,26.184000000000005,0.6679651141166687
bio14,26.409600000000005,0.6692051887512207
bio14,26.635200000000005,0.6704448461532593
bio14,26.860800000000005,0.6716840267181396
bio14,27.086400000000005,0.6729227304458618
bio14,27.312000000000005,0.674160897731781
bio14,27.537600000000005,0.675398588180542
bio14,27.763200000000005,0.6766358017921448
bio14,27.988800000000005,0.6778724193572998
bio14,28.214400000000005,0.6791084408760071
bio14,28.440000000000005,0.6803439855575562
bio14,28.665600000000005,0.6815788745880127
bio14,28.891200000000005,0.6828131675720215
bio14,29.116800000000005,0.6840468645095825
bio14,29.342400000000005,0.685279905796051
bio14,29.568000000000005,0.6865123510360718
bio14,29.793600000000005,0.6877440810203552
bio14,30.019200000000005,0.6889750957489014
bio14,30.244800000000005,0.690205454826355
bio14,30.470400000000005,0.6914350986480713
bio14,30.695999999999998,0.6926639676094055
bio14,30.921600000000005,0.6938921213150024
bio14,31.147200000000005,0.6951195001602173
bio14,31.372800000000005,0.69634610414505
bio14,31.598400000000005,0.6975719332695007
bio14,31.824000000000005,0.6987969279289246
bio14,32.049600000000005,0.7000210881233215
