X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
34.0,34.0,train,0.010159202641090586,88.70884273940209,0.7725779727465636
35.0,35.0,train,0.00843602228909888,61.820286808997466,0.7076351893296156
36.0,36.0,train,0.010856949865597914,94.00105503918597,0.7945723256129403
37.0,37.0,train,0.010856949865597914,94.00105503918597,0.7945723256129403
38.0,38.0,train,0.00820606366558245,53.49609257466205,0.6976684183045805
39.0,39.0,train,0.00950767422640285,80.81807721540272,0.749919376411699
40.0,40.0,train,0.009731486460868844,84.70410069836635,0.7579468450789031
41.0,41.0,train,0.00843602228909888,61.820286808997466,0.7076351893296156
42.0,42.0,train,0.008615398050595843,66.95026871942662,0.7151809552947772
43.0,43.0,train,0.009731486460868844,84.70410069836635,0.7579468450789031
44.0,44.0,train,0.00950767422640285,80.81807721540272,0.749919376411699
45.0,45.0,train,0.00843602228909888,61.820286808997466,0.7076351893296156
46.0,46.0,train,0.009727243388528619,83.73253832124415,0.7577970816960786
47.0,47.0,train,0.009505548826668464,78.91651020366643,0.7498418824106641
48.0,48.0,train,0.0078075624815774234,46.22478986244288,0.6795854941514734
49.0,49.0,train,0.008346094085109295,58.45295309765322,0.7037772899768117
50.0,50.0,train,0.004761608559580875,14.696745681190594,0.5004855909584398
51.0,51.0,train,0.008208512866708217,54.316099899588984,0.697776340452269
52.0,52.0,train,0.010729331234055721,92.91528064950539,0.7907148860637772
53.0,53.0,train,0.008037906430965702,49.425859395040746,0.6901657973515565
54.0,54.0,train,0.006204957096871389,26.77949150379906,0.5952645182971847
55.0,55.0,train,0.010143895932406142,87.69286474982583,0.7720699547503761
56.0,56.0,train,0.008270434665477456,56.7880603497286,0.7004921138987248
57.0,57.0,train,0.00619157846020689,25.539969183580386,0.5944744096061867
58.0,58.0,train,0.00619157846020689,25.539969183580386,0.5944744096061867
59.0,59.0,train,0.010729331234055721,92.91528064950539,0.7907148860637772
60.0,60.0,train,0.007284180895898734,36.31075499923005,0.6541825870552036
61.0,61.0,train,0.006635295960869137,29.343993426003202,0.6198744872919522
62.0,62.0,train,0.008188375432534506,52.67419427515521,0.6968878549876325
63.0,63.0,train,0.005867197185048348,23.739521838692255,0.5748379700593632
64.0,64.0,train,0.009407458315335205,77.02517462775431,0.7462391630280047
65.0,65.0,train,0.009407458315335205,77.02517462775431,0.7462391630280047
66.0,66.0,train,0.015328016204748354,100.0,0.8929465014030633
67.0,67.0,train,0.010004450345841335,86.67832279835558,0.7673892846118584
68.0,68.0,train,0.008542705847270569,63.51828932680382,0.7121467842560937
69.0,69.0,train,0.008441315073893629,62.663269149566936,0.707860676555941
70.0,70.0,train,0.008012733551832739,48.6222960628547,0.6890267560711758
71.0,71.0,train,0.008012733551832739,48.6222960628547,0.6890267560711758
72.0,72.0,train,0.007409587209985884,37.0516919427859,0.660447034670048
73.0,73.0,train,0.006826875817218648,31.373162071208974,0.6303435249882574
74.0,74.0,train,0.005859459513647019,22.566887148272833,0.5743581373524654
75.0,75.0,train,0.007802284250998037,45.44464822621169,0.6793388630989103
76.0,76.0,train,0.007798635129730193,44.66373854605114,0.6791682429649217
77.0,77.0,train,0.00907580323636762,70.51182522750204,0.7336692568406817
78.0,78.0,train,0.01025550784500805,89.73445334806078,0.7757483978688237
79.0,79.0,train,0.008575973601069117,65.23150326269382,0.713539370358682
80.0,80.0,train,0.0074734867936394524,39.283449674110706,0.663595250947006
81.0,81.0,train,0.0049549639470181294,16.644393284340495,0.5143684290422964
82.0,82.0,train,0.008083559018801223,51.04211472787045,0.692220886150331
83.0,83.0,train,0.005316151831360282,19.73970126795548,0.5392763336213001
84.0,84.0,train,0.006317666947911173,28.036768151029268,0.6018600591188408
85.0,85.0,train,0.009204195602516096,71.43219006517914,0.7386076173854345
86.0,86.0,train,0.004287217673363707,11.92160865501575,0.46471981909848115
