Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.539E-3,44.021749873,0.684015315,0.32642487,0.372093023,0
7.58885E-3,44.780635307,0.686413312,0.321243523,0.38372093,0
7.59088E-3,45.539723301,0.686510364,0.316062176,0.395348837,0
7.60221E-3,46.299944775,0.687052893,0.310880829,0.406976744,0
7.60919E-3,47.060864127,0.687386458,0.305699482,0.418604651,0
7.77961E-3,47.83882508,0.695422409,0.300518135,0.418604651,0
7.78245E-3,48.617070266,0.695554673,0.295336788,0.430232558,0
7.83626E-3,49.400696696,0.698047942,0.29015544,0.430232558,0
7.88629E-3,50.189325408,0.700347313,0.284974093,0.430232558,0
7.92233E-3,50.9815588,0.701993394,0.279792746,0.441860465,0
7.94111E-3,51.775669859,0.702847248,0.274611399,0.441860465,0
7.9428E-3,52.569950127,0.702924073,0.269430052,0.453488372,0
7.96133E-3,53.366083227,0.703764018,0.264248705,0.453488372,0
7.98527E-3,54.164610508,0.704845856,0.259067358,0.465116279,0
8.00519E-3,54.965129439,0.705742795,0.25388601,0.476744186,0
8.12797E-3,55.777926143,0.711212208,0.248704663,0.488372093,0
8.15199E-3,56.593124922,0.712270316,0.243523316,0.5,0
8.2696E-3,57.420084443,0.717395204,0.238341969,0.511627907,0
8.38697E-3,58.258781492,0.722418964,0.233160622,0.523255814,0
8.50572E-3,59.109353239,0.727410563,0.227979275,0.534883721,0
8.54329E-3,59.963682026,0.728971087,0.222797927,0.546511628,0
8.56419E-3,60.820101495,0.729835601,0.21761658,0.558139535,0
8.63442E-3,61.683543514,0.732719343,0.212435233,0.569767442,0
8.64606E-3,62.548149638,0.733194389,0.207253886,0.581395349,0
8.7355E-3,63.421699175,0.736815949,0.202072539,0.593023256,0
8.74232E-3,64.295931523,0.737090419,0.196891192,0.604651163,0
8.808E-3,65.176731334,0.739715776,0.191709845,0.61627907,0
8.84349E-3,66.941880512,0.741123788,0.18134715,0.639534884,0
8.84349E-3,68.710579248,0.741123788,0.165803109,0.639534884,0
