variable,x,y
bio8,30.2,0.6640483140945435
bio8,30.7232,0.6640483140945435
bio8,31.246399999999998,0.6640483140945435
bio8,31.7696,0.6640483140945435
bio8,32.2928,0.6640483140945435
bio8,32.816,0.6640483140945435
bio8,33.3392,0.6640483140945435
bio8,33.8624,0.6640483140945435
bio8,34.3856,0.6640483140945435
bio8,34.9088,0.6640483140945435
bio8,35.432,0.6640483140945435
bio8,35.9552,0.6640483140945435
bio8,36.4784,0.6640483140945435
bio8,37.001599999999996,0.6640483140945435
bio8,37.5248,0.6640483140945435
bio8,38.048,0.6640483140945435
bio8,38.5712,0.6640483140945435
bio8,39.0944,0.6640483140945435
bio8,39.617599999999996,0.6640483140945435
bio8,40.1408,0.6640483140945435
bio8,40.664,0.6640483140945435
bio8,41.187200000000004,0.6640483140945435
bio8,41.7104,0.6640483140945435
bio8,42.233599999999996,0.6640483140945435
bio8,42.7568,0.6640483140945435
bio8,43.28,0.6640483140945435
bio8,43.803200000000004,0.6640483140945435
bio8,44.3264,0.6640483140945435
bio8,44.8496,0.6640483140945435
bio8,45.3728,0.6640483140945435
bio8,45.896,0.6640483140945435
bio8,46.419200000000004,0.6640483140945435
bio8,46.9424,0.6640483140945435
bio8,47.4656,0.6640483140945435
bio8,47.9888,0.6640483140945435
bio8,48.512,0.6640483140945435
bio8,49.0352,0.6640483140945435
bio8,49.558400000000006,0.6640483140945435
bio8,50.0816,0.6640483140945435
bio8,50.6048,0.6640483140945435
bio8,51.128,0.6640483140945435
bio8,51.6512,0.6640483140945435
bio8,52.174400000000006,0.6640483140945435
bio8,52.6976,0.6640483140945435
bio8,53.2208,0.6640483140945435
bio8,53.744,0.6640483140945435
bio8,54.2672,0.6640483140945435
bio8,54.790400000000005,0.6640483140945435
bio8,55.3136,0.6640483140945435
bio8,55.836800000000004,0.6640483140945435
bio8,56.36,0.6640483140945435
bio8,56.8832,0.6640483140945435
bio8,57.406400000000005,0.6640483140945435
bio8,57.9296,0.6640483140945435
bio8,58.4528,0.6640483140945435
bio8,58.976,0.6640483140945435
bio8,59.4992,0.6640483140945435
bio8,60.022400000000005,0.6640483140945435
bio8,60.5456,0.6640483140945435
bio8,61.0688,0.6640483140945435
bio8,61.592,0.6640483140945435
