Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.45576E-3,12.168962641,0.500126158,0.544444444,0.058139535,0
5.63813E-3,12.73277556,0.51157901,0.538888889,0.058139535,0
5.76107E-3,13.308882163,0.519151106,0.533333333,0.069767442,0
5.8203E-3,13.890912011,0.522757414,0.527777778,0.081395349,0
5.85906E-3,14.476817653,0.5251025,0.522222222,0.081395349,0
5.93694E-3,15.070511224,0.529779878,0.516666667,0.093023256,0
5.94787E-3,15.665298069,0.530432794,0.511111111,0.104651163,0
5.95122E-3,16.260420024,0.530632743,0.505555556,0.104651163,0
6.24293E-3,16.884712572,0.5477156,0.5,0.11627907,0
6.26638E-3,17.511350335,0.549061695,0.494444444,0.127906977,0
6.37015E-3,18.148365526,0.554970153,0.488888889,0.139534884,0
6.45564E-3,18.793930025,0.559779553,0.483333333,0.151162791,0
6.58059E-3,19.451988944,0.566714943,0.477777778,0.151162791,0
6.63066E-3,20.115055125,0.569463602,0.472222222,0.162790698,0
6.63411E-3,20.77846636,0.569652371,0.466666667,0.162790698,0
6.65333E-3,21.443799647,0.570702354,0.461111111,0.174418605,0
6.91416E-3,22.13521544,0.584700083,0.455555556,0.174418605,0
7.00511E-3,23.52714198,0.589472988,0.444444444,0.197674419,0
7.02977E-3,24.230119356,0.590757959,0.438888889,0.209302326,0
7.25478E-3,26.361551898,0.602295254,0.422222222,0.244186047,0
7.52698E-3,27.1142494,0.615818532,0.416666667,0.255813953,0
7.61587E-3,27.87583646,0.620134653,0.411111111,0.255813953,0
7.97001E-3,28.672837637,0.636853151,0.405555556,0.255813953,0
8.11095E-3,29.48393231,0.643299969,0.4,0.255813953,0
8.24878E-3,30.308810492,0.649494275,0.394444444,0.26744186,0
8.2884E-3,31.137650104,0.651254558,0.388888889,0.279069767,0
8.42107E-3,31.979757077,0.657085851,0.383333333,0.279069767,0
8.5384E-3,32.833597283,0.662161565,0.377777778,0.290697674,0
8.56624E-3,33.690220862,0.663354565,0.372222222,0.290697674,0
8.62483E-3,34.55270432,0.665852455,0.366666667,0.290697674,0
8.70981E-3,35.423685772,0.669442003,0.361111111,0.302325581,0
8.81458E-3,36.305143691,0.673814228,0.355555556,0.313953488,0
8.86754E-3,37.191897247,0.676002246,0.35,0.313953488,0
8.961E-3,38.087997535,0.679828316,0.344444444,0.325581395,0
8.96947E-3,38.984944621,0.680172712,0.338888889,0.337209302,0
9.07944E-3,39.892888686,0.684611717,0.333333333,0.348837209,0
9.21996E-3,40.814884649,0.690194316,0.327777778,0.360465116,0
9.29981E-3,41.744865634,0.693322496,0.322222222,0.372093023,0
9.32723E-3,42.677588206,0.694389229,0.316666667,0.38372093,0
9.35826E-3,43.613413968,0.695592183,0.311111111,0.395348837,0
9.37479E-3,44.550893106,0.696231181,0.305555556,0.406976744,0
9.41561E-3,45.492453938,0.697802939,0.3,0.418604651,0
9.46812E-3,46.439266252,0.699813198,0.294444444,0.430232558,0
9.48046E-3,48.334124615,0.700283526,0.283333333,0.453488372,0
9.49736E-3,49.283861063,0.700926749,0.277777778,0.465116279,0
9.52534E-3,50.236394842,0.701988146,0.272222222,0.476744186,0
9.54722E-3,51.191116373,0.702815623,0.266666667,0.488372093,0
9.54722E-3,52.145837904,0.702815623,0.255555556,0.488372093,0
9.64217E-3,53.110055164,0.706380663,0.255555556,0.511627907,0
9.65176E-3,54.075230788,0.706738084,0.25,0.511627907,0
9.67874E-3,55.043104825,0.707742116,0.244444444,0.523255814,0
9.67874E-3,56.010978861,0.707742116,0.233333333,0.523255814,0
9.68803E-3,56.97978218,0.708087089,0.233333333,0.546511628,0
9.68803E-3,58.917388817,0.708087089,0.216666667,0.546511628,0
9.73346E-3,59.890734787,0.709767586,0.216666667,0.581395349,0
9.77645E-3,61.841725644,0.711349007,0.205555556,0.604651163,0
9.7811E-3,62.819835703,0.71151961,0.2,0.61627907,0
9.90239E-3,63.810074569,0.715932463,0.194444444,0.627906977,0
9.91204E-3,64.801278133,0.71628054,0.188888889,0.639534884,0
9.92686E-3,65.793964049,0.716814562,0.183333333,0.651162791,0
9.92979E-3,66.786943503,0.716920191,0.177777778,0.651162791,0
9.9483E-3,67.781773566,0.717585221,0.172222222,0.662790698,0
9.96152E-3,68.777925478,0.71805928,0.166666667,0.674418605,0
9.97629E-3,69.77555431,0.718588012,0.161111111,0.686046512,0
9.99068E-3,71.772251228,0.719102306,0.15,0.709302326,0
9.99105E-3,72.771356204,0.719115475,0.144444444,0.720930233,0
9.99105E-3,73.77046118,0.719115475,0.133333333,0.720930233,0
9.9976E-3,74.770220943,0.71934913,0.133333333,0.744186047,0
1.00018E-2,75.770400351,0.719498775,0.127777778,0.755813953,0
1.00481E-2,76.775206708,0.721143455,0.122222222,0.76744186,0
1.0128E-2,77.788010354,0.723963438,0.116666667,0.779069767,0
1.0262E-2,78.814215151,0.728625131,0.111111111,0.779069767,0
1.03408E-2,79.848298068,0.731328765,0.105555556,0.790697674,0
1.03666E-2,80.884953735,0.732205841,0.1,0.802325581,0
1.04259E-2,81.927543086,0.734217791,0.094444444,0.813953488,0
